attack_id,attack_name,is_subtechnique,adversary_details
attack-pattern--bed04f7d-e48a-4e76-bd0f-4c57fe31fc46,Wordlist Scanning,True,"[{'intrusion_id': 'intrusion-set--b2e34388-6938-4c59-a702-80dc219e15e3', 'intrusion_name': 'Volatile Cedar'}]"
attack-pattern--bef8aaee-961d-4359-a308-4c2182bcedff,Spoof Security Alerting,True,[]
attack-pattern--bf147104-abf9-4221-95d1-e81585859441,Outlook Home Page,True,"[{'intrusion_id': 'intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d', 'intrusion_name': 'OilRig'}]"
attack-pattern--bf176076-b789-408e-8cba-7275e81c0ada,Asymmetric Cryptography,True,"[{'intrusion_id': 'intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0', 'intrusion_name': 'TA2541'}, {'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924', 'intrusion_name': 'Tropic Trooper'}, {'intrusion_id': 'intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d', 'intrusion_name': 'OilRig'}, {'campaign_id': 'campaign--712e38c3-a656-426a-9b3b-a6bfb63294c6', 'campaign_name': 'C0021'}, {'intrusion_id': 'intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a', 'intrusion_name': 'Cobalt Group'}, {'intrusion_id': 'intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb', 'intrusion_name': 'FIN6'}, {'intrusion_id': 'intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826', 'intrusion_name': 'FIN8'}, {'intrusion_id': 'intrusion-set--28f04ed3-8e91-4805-b1f6-869020517871', 'intrusion_name': 'Operation Wocao'}]"
attack-pattern--bf1b6176-597c-4600-bfcd-ac989670f96b,Exfiltration to Cloud Storage,True,"[{'intrusion_id': 'intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e', 'intrusion_name': 'Leviathan'}, {'intrusion_id': 'intrusion-set--b7f627e2-0817-4cd5-8d50-e75f8aa85cc6', 'intrusion_name': 'LuminousMoth'}, {'intrusion_id': 'intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f', 'intrusion_name': 'Kimsuky'}, {'intrusion_id': 'intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c', 'intrusion_name': 'Threat Group-3390'}, {'intrusion_id': 'intrusion-set--6eded342-33e5-4451-b6b2-e1c62863129f', 'intrusion_name': 'Confucius'}, {'intrusion_id': 'intrusion-set--5f3d0238-d058-44a9-8812-3dd1b6741a8c', 'intrusion_name': 'POLONIUM'}, {'intrusion_id': 'intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3', 'intrusion_name': 'HEXANE'}, {'campaign_id': 'campaign--78068e68-4124-4243-b6f4-76e4e5be8a06', 'campaign_name': 'C0015'}, {'intrusion_id': 'intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7', 'intrusion_name': 'Wizard Spider'}, {'intrusion_id': 'intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6', 'intrusion_name': 'Turla'}, {'intrusion_id': 'intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87', 'intrusion_name': 'HAFNIUM'}, {'intrusion_id': 'intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034', 'intrusion_name': 'Earth Lusca'}, {'intrusion_id': 'intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b', 'intrusion_name': 'ZIRCONIUM'}, {'campaign_id': 'campaign--0257b35b-93ef-4a70-80dd-ad5258e6045b', 'campaign_name': 'Operation Dream Job'}, {'intrusion_id': 'intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c', 'intrusion_name': 'Chimera'}, {'intrusion_id': 'intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc', 'intrusion_name': 'FIN7'}, {'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}]"
attack-pattern--bf90d72c-c00b-45e3-b3aa-68560560d4c5,Lateral Tool Transfer,False,"[{'intrusion_id': 'intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e', 'intrusion_name': 'APT32'}, {'intrusion_id': 'intrusion-set--64d5f96a-f121-4d19-89f6-6709f5c49faa', 'intrusion_name': 'Aoqin Dragon'}, {'intrusion_id': 'intrusion-set--fbe9387f-34e6-4828-ac28-3080020c597b', 'intrusion_name': 'FIN10'}, {'intrusion_id': 'intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2', 'intrusion_name': 'Volt Typhoon'}, {'intrusion_id': 'intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7', 'intrusion_name': 'Wizard Spider'}, {'intrusion_id': 'intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6', 'intrusion_name': 'Turla'}, {'campaign_id': 'campaign--519ee082-8ab6-439b-988f-a8a3f02c8d30', 'campaign_name': 'C0018'}, {'campaign_id': 'campaign--aa73efef-1418-4dbe-b43c-87a498e97234', 'campaign_name': '2016 Ukraine Electric Power Attack'}, {'intrusion_id': 'intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c', 'intrusion_name': 'Chimera'}, {'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258', 'intrusion_name': 'GALLIUM'}, {'intrusion_id': 'intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13', 'intrusion_name': 'Magic Hound'}, {'intrusion_id': 'intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192', 'intrusion_name': 'Sandworm Team'}, {'campaign_id': 'campaign--46421788-b6e1-4256-b351-f8beffd1afba', 'campaign_name': '2015 Ukraine Electric Power Attack'}, {'campaign_id': 'campaign--78068e68-4124-4243-b6f4-76e4e5be8a06', 'campaign_name': 'C0015'}, {'intrusion_id': 'intrusion-set--28f04ed3-8e91-4805-b1f6-869020517871', 'intrusion_name': 'Operation Wocao'}]"
attack-pattern--bf96a5a3-3bce-43b7-8597-88545984c07b,Path Interception by Unquoted Path,True,[]
attack-pattern--c071d8c1-3b3a-4f22-9407-ca4e96921069,Install Digital Certificate,True,[]
attack-pattern--c0a384a4-9a25-40e1-97b6-458388474bc8,Local Job Scheduling,False,[]
attack-pattern--c0df6533-30ee-4a4a-9c6d-17af5abdf0b2,Setuid and Setgid,False,[]
attack-pattern--c0dfe7b0-b873-4618-9ff8-53e31f70907f,Startup Items,True,[]
attack-pattern--c16e5409-ee53-4d79-afdc-4099dc9292df,Web Shell,False,"[{'intrusion_id': 'intrusion-set--68ba94ab-78b8-43e7-83e2-aed3466882c6', 'intrusion_name': 'APT34'}, {'intrusion_id': 'intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1', 'intrusion_name': 'Dragonfly'}]"
attack-pattern--c1a452f3-6499-4c12-b7e9-a6a0a102af76,Process Doppelgänging,False,[]
attack-pattern--c1b11bf7-c68e-4fbf-a95b-28efbe7953bb,SSH Hijacking,False,[]
attack-pattern--c1b68a96-3c48-49ea-a6c0-9b27359f9c19,System Language Discovery,True,"[{'campaign_id': 'campaign--0257b35b-93ef-4a70-80dd-ad5258e6045b', 'campaign_name': 'Operation Dream Job'}, {'intrusion_id': 'intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c', 'intrusion_name': 'Ke3chang'}, {'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}]"
attack-pattern--c21d5a77-d422-4a69-acd7-2c53c1faa34b,Non-Application Layer Protocol,False,"[{'campaign_id': 'campaign--712e38c3-a656-426a-9b3b-a6bfb63294c6', 'campaign_name': 'C0021'}, {'intrusion_id': 'intrusion-set--bfc5ddb3-4dfb-4278-8928-020e1b3feddd', 'intrusion_name': 'Metador'}, {'intrusion_id': 'intrusion-set--f9c06633-dcff-48a1-8588-759e7cec5694', 'intrusion_name': 'PLATINUM'}, {'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb', 'intrusion_name': 'FIN6'}, {'intrusion_id': 'intrusion-set--9735c036-8ebe-47e9-9c77-b0ae656dab93', 'intrusion_name': 'BackdoorDiplomacy'}, {'intrusion_id': 'intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9', 'intrusion_name': 'APT3'}, {'intrusion_id': 'intrusion-set--7f848c02-4d1e-4808-a4ae-4670681370a9', 'intrusion_name': 'BITTER'}, {'intrusion_id': 'intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87', 'intrusion_name': 'HAFNIUM'}, {'intrusion_id': 'intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542', 'intrusion_name': 'APT29'}, {'intrusion_id': 'intrusion-set--28f04ed3-8e91-4805-b1f6-869020517871', 'intrusion_name': 'Operation Wocao'}]"
attack-pattern--c23b740b-a42b-47a1-aec2-9d48ddd547ff,Pass the Hash,False,[]
attack-pattern--c2e147a9-d1a8-4074-811a-d8789202d916,Steganography,True,"[{'intrusion_id': 'intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034', 'intrusion_name': 'Earth Lusca'}, {'campaign_id': 'campaign--4c840263-bbda-440d-a22b-674679ddebf1', 'campaign_name': 'Operation Spalax'}, {'intrusion_id': 'intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c', 'intrusion_name': 'APT37'}, {'intrusion_id': 'intrusion-set--94873029-f950-4268-9cfd-5032e15cb182', 'intrusion_name': 'TA551'}, {'intrusion_id': 'intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e', 'intrusion_name': 'Leviathan'}, {'intrusion_id': 'intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2', 'intrusion_name': 'MuddyWater'}, {'campaign_id': 'campaign--7854c1a0-f06c-4876-98a4-4bbd34751b05', 'campaign_name': 'Operation Ghost'}, {'intrusion_id': 'intrusion-set--39d6890e-7f23-4474-b8ef-e7b0343c5fc8', 'intrusion_name': 'Andariel'}, {'intrusion_id': 'intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924', 'intrusion_name': 'Tropic Trooper'}, {'intrusion_id': 'intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90', 'intrusion_name': 'BRONZE BUTLER'}]"
attack-pattern--c2f59d25-87fe-44aa-8f83-e8e59d077bf5,DNS Server,True,"[{'intrusion_id': 'intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7', 'intrusion_name': 'LAPSUS$'}]"
attack-pattern--c325b232-d5bc-4dde-a3ec-71f3db9e8adc,Protocol Impersonation,True,"[{'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}, {'intrusion_id': 'intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3', 'intrusion_name': 'Higaisa'}, {'campaign_id': 'campaign--ba6dfa37-f401-4140-88b0-8938f2895e61', 'campaign_name': 'C0017'}]"
attack-pattern--c32f7008-9fea-41f7-8366-5eb9b74bd896,Query Registry,False,"[{'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b', 'intrusion_name': 'ZIRCONIUM'}, {'intrusion_id': 'intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c', 'intrusion_name': 'Threat Group-3390'}, {'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}, {'intrusion_id': 'intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e', 'intrusion_name': 'APT32'}, {'intrusion_id': 'intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1', 'intrusion_name': 'Dragonfly'}, {'intrusion_id': 'intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6', 'intrusion_name': 'Turla'}, {'intrusion_id': 'intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f', 'intrusion_name': 'Kimsuky'}, {'intrusion_id': 'intrusion-set--894aab42-3371-47b1-8859-a4a074c804c8', 'intrusion_name': 'Stealth Falcon'}, {'intrusion_id': 'intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee', 'intrusion_name': 'Fox Kitten'}, {'intrusion_id': 'intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80', 'intrusion_name': 'APT39'}, {'intrusion_id': 'intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c', 'intrusion_name': 'Chimera'}, {'intrusion_id': 'intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2', 'intrusion_name': 'Volt Typhoon'}, {'intrusion_id': 'intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d', 'intrusion_name': 'OilRig'}, {'intrusion_id': 'intrusion-set--28f04ed3-8e91-4805-b1f6-869020517871', 'intrusion_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--76d59913-1d24-4992-a8ac-05a3eb093f71', 'intrusion_name': 'Dragonfly 2.0'}]"
attack-pattern--c3888c54-775d-4b2f-b759-75a2ececcbfd,Data Transfer Size Limits,False,"[{'intrusion_id': 'intrusion-set--b7f627e2-0817-4cd5-8d50-e75f8aa85cc6', 'intrusion_name': 'LuminousMoth'}, {'intrusion_id': 'intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c', 'intrusion_name': 'Threat Group-3390'}, {'campaign_id': 'campaign--c89fa3ff-4773-4daf-8aec-d8f43f10116e', 'campaign_name': 'C0026'}, {'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}, {'campaign_id': 'campaign--78068e68-4124-4243-b6f4-76e4e5be8a06', 'campaign_name': 'C0015'}]"
attack-pattern--c3bce4f4-9795-46c6-976e-8676300bbc39,Windows Remote Management,False,[]
attack-pattern--c3c8c916-2f3c-4e71-94b2-240bdfc996f0,Web Session Cookie,True,"[{'campaign_id': 'campaign--808d6b30-df4e-4341-8248-724da4bac650', 'campaign_name': 'SolarWinds Compromise'}, {'intrusion_id': 'intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542', 'intrusion_name': 'APT29'}, {'intrusion_id': 'intrusion-set--dc5e2999-ca1a-47d4-8d12-a6984b138a1b', 'intrusion_name': 'UNC2452'}]"
attack-pattern--c3d4bdd9-2cfe-4a80-9d0c-07a29ecdce8f,Domain Accounts,True,"[{'campaign_id': 'campaign--ae407e32-87e0-4d92-8705-3ae25d504d8a', 'campaign_name': 'Night Dragon'}, {'campaign_id': 'campaign--7854c1a0-f06c-4876-98a4-4bbd34751b05', 'campaign_name': 'Operation Ghost'}, {'intrusion_id': 'intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050', 'intrusion_name': 'Naikon'}, {'campaign_id': 'campaign--93c23946-49af-41f4-ac03-40f9ffc7419b', 'campaign_name': 'Operation CuckooBees'}, {'intrusion_id': 'intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7', 'intrusion_name': 'Wizard Spider'}, {'intrusion_id': 'intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192', 'intrusion_name': 'Sandworm Team'}, {'campaign_id': 'campaign--808d6b30-df4e-4341-8248-724da4bac650', 'campaign_name': 'SolarWinds Compromise'}, {'intrusion_id': 'intrusion-set--01e28736-2ffc-455b-9880-ed4d1407ae07', 'intrusion_name': 'Indrik Spider'}, {'intrusion_id': 'intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9', 'intrusion_name': 'APT3'}, {'intrusion_id': 'intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c', 'intrusion_name': 'Chimera'}, {'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d', 'intrusion_name': 'TA505'}, {'intrusion_id': 'intrusion-set--d519164e-f5fa-4b8c-a1fb-cf0172ad0983', 'intrusion_name': 'Threat Group-1314'}, {'intrusion_id': 'intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13', 'intrusion_name': 'Magic Hound'}, {'intrusion_id': 'intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2', 'intrusion_name': 'Volt Typhoon'}, {'intrusion_id': 'intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542', 'intrusion_name': 'APT29'}, {'intrusion_id': 'intrusion-set--28f04ed3-8e91-4805-b1f6-869020517871', 'intrusion_name': 'Operation Wocao'}]"
attack-pattern--c48a67ee-b657-45c1-91bf-6cdbe27205f8,Regsvcs/Regasm,True,[]
attack-pattern--c4ad009b-6e13-4419-8d21-918a1652de02,Path Interception,False,[]
attack-pattern--c5e31fb5-fcbd-48a4-af8c-5a6ed5b932e5,Web Session Cookie,False,[]
attack-pattern--c615231b-f253-4f58-9d47-d5b4cbdb6839,Install Root Certificate,True,[]
attack-pattern--c63a348e-ffc2-486a-b9d9-d7f11ec54d99,Network Logon Script,True,[]
attack-pattern--c675646d-e204-4aa8-978d-e3d6d65885c4,Endpoint Denial of Service,False,"[{'intrusion_id': 'intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192', 'intrusion_name': 'Sandworm Team'}]"
attack-pattern--c726e0a2-a57a-4b7b-a973-d0f013246617,Compile After Delivery,True,"[{'intrusion_id': 'intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf', 'intrusion_name': 'Gamaredon Group'}, {'intrusion_id': 'intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad', 'intrusion_name': 'Rocke'}, {'intrusion_id': 'intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2', 'intrusion_name': 'MuddyWater'}]"
attack-pattern--c848fcf7-6b62-4bde-8216-b6c157d48da0,Uncommonly Used Port,False,"[{'intrusion_id': 'intrusion-set--7331c66a-5601-4d3f-acf6-ad9e3035eb40', 'intrusion_name': 'Group5'}, {'intrusion_id': 'intrusion-set--9538b1a4-4120-4e2d-bf59-3b11fcab05a4', 'intrusion_name': 'TEMP.Veles'}, {'intrusion_id': 'intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13', 'intrusion_name': 'Magic Hound'}, {'intrusion_id': 'intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f', 'intrusion_name': 'APT33'}, {'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}, {'intrusion_id': 'intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27', 'intrusion_name': 'Gorgon Group'}, {'intrusion_id': 'intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9', 'intrusion_name': 'APT3'}, {'intrusion_id': 'intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e', 'intrusion_name': 'APT32'}]"
attack-pattern--c877e33f-1df6-40d6-b1e7-ce70f16f4979,System Location Discovery,False,"[{'intrusion_id': 'intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710', 'intrusion_name': 'SideCopy'}]"
attack-pattern--c898c4b5-bf36-4e6e-a4ad-5b8c4c13e35b,VBA Stomping,True,[]
attack-pattern--c8e87b83-edbb-48d4-9295-4974897525b7,BITS Jobs,False,"[{'intrusion_id': 'intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0', 'intrusion_name': 'Patchwork'}, {'intrusion_id': 'intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e', 'intrusion_name': 'Leviathan'}, {'intrusion_id': 'intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80', 'intrusion_name': 'APT39'}, {'intrusion_id': 'intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7', 'intrusion_name': 'APT41'}, {'intrusion_id': 'intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7', 'intrusion_name': 'Wizard Spider'}, {'intrusion_id': 'intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924', 'intrusion_name': 'Tropic Trooper'}]"
attack-pattern--c92e3d68-2349-49e4-a341-7edca2deff96,MSBuild,True,"[{'campaign_id': 'campaign--26d9ebae-de59-427f-ae9a-349456bae4b1', 'campaign_name': 'Frankenstein'}, {'intrusion_id': 'intrusion-set--6b1b551c-d770-4f95-8cfc-3cd253c4c04e', 'intrusion_name': 'Frankenstein'}]"
attack-pattern--c9e0c59e-162e-40a4-b8b1-78fab4329ada,Impersonation,False,"[{'intrusion_id': 'intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7', 'intrusion_name': 'LAPSUS$'}, {'campaign_id': 'campaign--0257b35b-93ef-4a70-80dd-ad5258e6045b', 'campaign_name': 'Operation Dream Job'}, {'campaign_id': 'campaign--df74f7ad-b10d-431c-9f1d-a2bc18dadefa', 'campaign_name': 'C0027'}]"
attack-pattern--ca00366b-83a1-4c7b-a0ce-8ff950a7c87f,Modify Cloud Compute Configurations,True,[]
attack-pattern--ca1a3f50-5ebd-41f8-8320-2c7d6a6e88be,Bypass User Account Control,False,[]
attack-pattern--ca205a36-c1ad-488b-aa6c-ab34bdd3a36b,Runtime Data Manipulation,False,[]
attack-pattern--ca9d3402-ada3-484d-876a-d717bd6e05f2,Domain Fronting,True,"[{'intrusion_id': 'intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542', 'intrusion_name': 'APT29'}]"
attack-pattern--cabe189c-a0e3-4965-a473-dcff00f17213,ARP Cache Poisoning,True,"[{'intrusion_id': 'intrusion-set--8f5e8dc7-739d-4f5e-a8a1-a66e004d7063', 'intrusion_name': 'Cleaver'}, {'intrusion_id': 'intrusion-set--b7f627e2-0817-4cd5-8d50-e75f8aa85cc6', 'intrusion_name': 'LuminousMoth'}]"
attack-pattern--cacc40da-4c9e-462c-80d5-fd70a178b12d,Disable or Modify Cloud Logs,True,[]
attack-pattern--cba37adb-d6fb-4610-b069-dd04c0643384,Security Software Discovery,True,"[{'intrusion_id': 'intrusion-set--9e729a7e-0dd6-4097-95bf-db8d64911383', 'intrusion_name': 'Darkhotel'}, {'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e', 'intrusion_name': 'Sidewinder'}, {'intrusion_id': 'intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710', 'intrusion_name': 'SideCopy'}, {'intrusion_id': 'intrusion-set--afec6dc3-a18e-4b62-b1a4-5510e1a498d1', 'intrusion_name': 'Windshift'}, {'intrusion_id': 'intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340', 'intrusion_name': 'APT38'}, {'intrusion_id': 'intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826', 'intrusion_name': 'FIN8'}, {'intrusion_id': 'intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0', 'intrusion_name': 'TA2541'}, {'intrusion_id': 'intrusion-set--6688d679-ccdb-4f12-abf6-c7545dd767a4', 'intrusion_name': 'The White Company'}, {'intrusion_id': 'intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050', 'intrusion_name': 'Naikon'}, {'intrusion_id': 'intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a', 'intrusion_name': 'Cobalt Group'}, {'campaign_id': 'campaign--26d9ebae-de59-427f-ae9a-349456bae4b1', 'campaign_name': 'Frankenstein'}, {'intrusion_id': 'intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7', 'intrusion_name': 'Wizard Spider'}, {'intrusion_id': 'intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0', 'intrusion_name': 'Patchwork'}, {'intrusion_id': 'intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2', 'intrusion_name': 'MuddyWater'}, {'intrusion_id': 'intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11', 'intrusion_name': 'Aquatic Panda'}, {'intrusion_id': 'intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f', 'intrusion_name': 'Kimsuky'}, {'intrusion_id': 'intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca', 'intrusion_name': 'TeamTNT'}, {'intrusion_id': 'intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6', 'intrusion_name': 'Turla'}, {'intrusion_id': 'intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924', 'intrusion_name': 'Tropic Trooper'}, {'intrusion_id': 'intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad', 'intrusion_name': 'Rocke'}, {'intrusion_id': 'intrusion-set--28f04ed3-8e91-4805-b1f6-869020517871', 'intrusion_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--6b1b551c-d770-4f95-8cfc-3cd253c4c04e', 'intrusion_name': 'Frankenstein'}]"
attack-pattern--cbb66055-0325-4111-aca0-40547b6ad5b0,Hidden Window,True,"[{'intrusion_id': 'intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9', 'intrusion_name': 'APT3'}, {'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}, {'intrusion_id': 'intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6', 'intrusion_name': 'APT19'}, {'intrusion_id': 'intrusion-set--a653431d-6a5e-4600-8ad3-609b5af57064', 'intrusion_name': 'Deep Panda'}, {'intrusion_id': 'intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27', 'intrusion_name': 'Gorgon Group'}, {'intrusion_id': 'intrusion-set--dcd81c6e-ebf7-4a16-93e0-9a97fa49c88a', 'intrusion_name': 'CopyKittens'}, {'intrusion_id': 'intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3', 'intrusion_name': 'Higaisa'}, {'intrusion_id': 'intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf', 'intrusion_name': 'Gamaredon Group'}, {'intrusion_id': 'intrusion-set--6b9ebeb5-20bf-48b0-afb7-988d769a2f01', 'intrusion_name': 'DarkHydrus'}, {'intrusion_id': 'intrusion-set--fed4f0a2-4347-4530-b0f5-6dfd49b29172', 'intrusion_name': 'Nomadic Octopus'}, {'intrusion_id': 'intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f', 'intrusion_name': 'Kimsuky'}, {'intrusion_id': 'intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e', 'intrusion_name': 'APT32'}, {'intrusion_id': 'intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13', 'intrusion_name': 'Magic Hound'}]"
attack-pattern--cc1e737c-236c-4e3b-83ba-32039a626ef8,Transmitted Data Manipulation,False,[]
